Age,Department,JobRole,Attrition,CareerStage,CareerCluster,HierarchicalCluster,PromotionGapRatio,RoleStagnationIndex,TrainingIntensityScore,ManagerStabilityIndicator,CareerVelocityScore,SalaryGrowthProxy,PromotionGapRiskScore,PromotionGapRisk,RetentionOpportunityIndex,RetentionOpportunity,TrainingNeedIndicator,ManagerStability
47,Research & Development,Manufacturing Director,0,Senior Career,2,0,0.10526315789473684,0.5263157894736842,0.15789473684210525,0.3684210526315789,0.1,38,0.27368421052631575,Low,0.4894736842105263,Medium,Needs Development,Lower Stability
36,Sales,Sales Executive,0,Mid Career,0,0,0.0,1.0,0.42857142857142855,1.0,0.16666666666666666,26,0.4,Medium,0.6857142857142857,High,Needs Development,Higher Stability
31,Research & Development,Research Scientist,1,Growth Stage,0,3,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.25,22,0.4666666666666667,Medium,0.6333333333333333,Medium,Needs Development,Higher Stability
33,Sales,Manager,0,Mid Career,3,3,0.6,0.8,0.2,0.0,0.4,44,0.68,High,0.7733333333333334,High,Needs Development,Lower Stability
29,Research & Development,Research Scientist,1,Early Career,1,1,0.0,0.0,5.0,0.0,0.3333333333333333,20,0.0,Low,0.03333333333333335,Low,Adequate,Lower Stability
33,Research & Development,Research Scientist,0,Growth Stage,0,3,0.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.2,18,0.26666666666666666,Low,0.4888888888888889,Low,Adequate,Higher Stability
45,Research & Development,Laboratory Technician,0,Growth Stage,0,3,0.0,0.6,0.4,0.4,0.125,14,0.24,Low,0.4866666666666667,Low,Needs Development,Lower Stability
50,Research & Development,Research Director,0,Growth Stage,0,3,0.2,0.8,0.2,0.6,0.125,88,0.44000000000000006,Medium,0.6533333333333333,High,Needs Development,Lower Stability
33,Research & Development,Healthcare Representative,0,Growth Stage,0,3,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,26,0.43333333333333335,Medium,0.6555555555555556,High,Needs Development,Lower Stability
41,Research & Development,Research Director,0,Senior Career,2,0,0.0,0.8888888888888888,0.1111111111111111,0.6111111111111112,0.23809523809523808,85,0.35555555555555557,Medium,0.6407407407407407,Medium,Needs Development,Lower Stability
27,Research & Development,Laboratory Technician,0,Early Career,3,2,1.0,1.0,1.0,1.0,0.25,14,1.0,High,0.9666666666666668,High,Adequate,Higher Stability
45,Research & Development,Laboratory Technician,0,Mid Career,0,0,0.0,0.8888888888888888,0.2222222222222222,0.8888888888888888,0.2222222222222222,30,0.35555555555555557,Medium,0.6370370370370371,Medium,Needs Development,Higher Stability
47,Sales,Sales Executive,0,Mid Career,0,3,0.0,0.0,0.0,0.7777777777777778,0.2222222222222222,34,0.0,Low,0.2,Low,Needs Development,Higher Stability
30,Research & Development,Research Scientist,1,Growth Stage,0,3,0.0,0.4,0.4,0.2,0.14285714285714285,11,0.16000000000000003,Low,0.3866666666666667,Low,Needs Development,Lower Stability
50,Research & Development,Manufacturing Director,0,Mid Career,0,0,0.08333333333333333,0.9166666666666666,0.16666666666666666,0.4166666666666667,0.18181818181818182,72,0.4166666666666667,Medium,0.6777777777777777,High,Needs Development,Lower Stability
38,Research & Development,Research Scientist,0,Early Career,0,3,0.0,0.5,0.0,1.0,0.3333333333333333,17,0.2,Low,0.45,Low,Needs Development,Higher Stability
46,Research & Development,Manufacturing Director,0,Mid Career,0,0,0.0,0.875,0.375,0.875,0.23076923076923078,39,0.35000000000000003,Medium,0.625,Medium,Needs Development,Higher Stability
24,Research & Development,Manufacturing Director,0,Growth Stage,3,2,0.75,0.5,1.5,0.5,0.4,30,0.6499999999999999,High,0.625,Medium,Adequate,Lower Stability
35,Research & Development,Laboratory Technician,1,Growth Stage,0,3,0.0,0.5,0.5,0.5,0.2,24,0.2,Low,0.43333333333333335,Low,Adequate,Lower Stability
31,Research & Development,Manufacturing Director,0,Growth Stage,0,3,0.0,0.75,0.25,0.75,0.5,24,0.30000000000000004,Medium,0.5666666666666667,Medium,Needs Development,Higher Stability
18,Research & Development,Research Scientist,0,Early Career,1,1,0.0,0.0,2.0,0.0,1.0,15,0.0,Low,0.13333333333333336,Low,Adequate,Lower Stability
54,Research & Development,Manufacturing Director,0,Mid Career,0,0,0.0,0.7,0.2,0.8,0.13636363636363635,33,0.27999999999999997,Low,0.5433333333333333,Medium,Needs Development,Higher Stability
35,Research & Development,Healthcare Representative,0,Senior Career,2,0,0.625,0.625,0.1875,0.0625,0.1875,33,0.625,High,0.69375,High,Needs Development,Lower Stability
30,Research & Development,Research Director,0,Mid Career,0,0,0.125,0.875,0.5,0.875,0.3333333333333333,36,0.42500000000000004,Medium,0.6583333333333334,High,Adequate,Higher Stability
20,Research & Development,Research Scientist,1,Early Career,1,1,0.0,0.0,2.0,0.0,1.0,15,0.0,Low,0.13333333333333336,Low,Adequate,Lower Stability
30,Research & Development,Laboratory Technician,1,Growth Stage,0,3,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.25,17,0.4666666666666667,Medium,0.6000000000000001,Medium,Adequate,Higher Stability
26,Research & Development,Manufacturing Director,0,Mid Career,0,0,0.125,0.875,0.25,0.375,0.25,24,0.42500000000000004,Medium,0.6666666666666667,High,Needs Development,Lower Stability
22,Research & Development,Laboratory Technician,0,Growth Stage,0,3,0.25,0.75,0.75,0.25,0.25,15,0.45000000000000007,Medium,0.625,Medium,Adequate,Lower Stability
48,Research & Development,Healthcare Representative,0,Early Career,3,2,1.0,1.0,0.0,1.0,0.10526315789473684,26,1.0,High,1.0,High,Needs Development,Higher Stability
48,Research & Development,Healthcare Representative,0,Senior Career,2,0,0.26666666666666666,0.7333333333333333,0.2,0.5333333333333333,0.1111111111111111,42,0.45333333333333337,Medium,0.64,Medium,Needs Development,Lower Stability
41,Research & Development,Manufacturing Director,0,Early Career,3,2,1.0,1.0,3.0,0.5,0.25,28,1.0,High,0.9,High,Adequate,Lower Stability
39,Research & Development,Manufacturing Director,0,Senior Career,2,0,0.5238095238095238,0.2857142857142857,0.14285714285714285,0.38095238095238093,0.19047619047619047,64,0.42857142857142855,Medium,0.49523809523809526,Medium,Needs Development,Lower Stability
27,Research & Development,Manufacturing Director,0,Growth Stage,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,36,0.6666666666666666,High,0.7111111111111111,High,Adequate,Higher Stability
35,Research & Development,Laboratory Technician,0,Growth Stage,0,3,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.3333333333333333,20,0.4666666666666667,Medium,0.5888888888888889,Medium,Adequate,Higher Stability
42,Sales,Manager,0,Early Career,1,1,0.0,0.0,3.0,0.0,0.23809523809523808,65,0.0,Low,0.1,Low,Adequate,Lower Stability
50,Research & Development,Laboratory Technician,0,Early Career,1,1,0.0,0.0,5.0,0.0,0.125,18,0.0,Low,0.03333333333333335,Low,Adequate,Lower Stability
59,Research & Development,Manufacturing Director,0,Growth Stage,3,2,0.8,0.6,0.8,0.6,0.13333333333333333,52,0.72,High,0.7133333333333334,High,Adequate,Lower Stability
37,Research & Development,Healthcare Representative,1,Early Career,1,1,0.0,0.0,2.0,0.0,0.13333333333333333,30,0.0,Low,0.13333333333333336,Low,Adequate,Lower Stability
55,Research & Development,Healthcare Representative,0,Mid Career,3,2,0.75,0.875,0.375,0.875,0.11764705882352941,28,0.8,High,0.8500000000000001,High,Needs Development,Higher Stability
41,Research & Development,Research Director,0,Senior Career,2,0,0.23809523809523808,0.7619047619047619,0.14285714285714285,0.47619047619047616,0.23809523809523808,110,0.44761904761904764,Medium,0.6476190476190475,High,Needs Development,Lower Stability
38,Sales,Sales Executive,0,Early Career,1,1,0.0,0.0,1.0,0.0,0.10526315789473684,24,0.0,Low,0.16666666666666669,Low,Adequate,Lower Stability
26,Sales,Sales Executive,1,Early Career,3,2,1.0,1.0,3.0,1.0,0.2857142857142857,36,1.0,High,0.9,High,Adequate,Higher Stability
52,Sales,Manager,1,Senior Career,2,0,0.1875,0.4375,0.09375,0.28125,0.15151515151515152,75,0.2875,Medium,0.47187500000000004,Low,Needs Development,Lower Stability
44,Sales,Sales Executive,0,Mid Career,2,0,0.9166666666666666,0.9166666666666666,0.16666666666666666,0.9166666666666666,0.17391304347826086,72,0.9166666666666666,High,0.9277777777777777,High,Needs Development,Higher Stability
50,Sales,Sales Executive,0,Senior Career,2,0,0.0,0.3888888888888889,0.16666666666666666,0.7222222222222222,0.10526315789473684,24,0.15555555555555556,Low,0.3888888888888889,Low,Needs Development,Higher Stability
36,Research & Development,Laboratory Technician,1,Senior Career,2,0,0.8823529411764706,0.7647058823529411,0.058823529411764705,0.8235294117647058,0.05555555555555555,16,0.8352941176470589,High,0.8450980392156862,High,Needs Development,Higher Stability
39,Research & Development,Manufacturing Director,0,Senior Career,2,0,0.09523809523809523,0.2857142857142857,0.09523809523809523,0.38095238095238093,0.14285714285714285,39,0.17142857142857143,Low,0.3682539682539683,Low,Needs Development,Lower Stability
33,Sales,Sales Representative,0,Early Career,3,2,1.0,1.0,1.0,1.0,0.3333333333333333,19,1.0,High,0.9666666666666668,High,Adequate,Higher Stability
45,Sales,Manager,0,Mid Career,0,3,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.15384615384615385,52,0.2,Low,0.3851851851851852,Low,Needs Development,Lower Stability
32,Research & Development,Laboratory Technician,0,Mid Career,3,2,0.875,0.875,0.25,0.875,0.1,12,0.875,High,0.8916666666666666,High,Needs Development,Higher Stability
34,Sales,Sales Executive,0,Senior Career,0,3,0.0,0.06666666666666667,0.13333333333333333,0.6,0.125,22,0.02666666666666667,Low,0.2288888888888889,Low,Needs Development,Lower Stability
59,Sales,Manager,0,Growth Stage,0,3,0.0,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.21428571428571427,42,0.26666666666666666,Low,0.5277777777777778,Medium,Needs Development,Higher Stability
45,Human Resources,Human Resources,0,Growth Stage,0,3,0.0,0.5,0.5,0.6666666666666666,0.16666666666666666,16,0.2,Low,0.43333333333333335,Low,Adequate,Higher Stability
53,Sales,Sales Executive,0,Senior Career,2,0,0.4,0.4666666666666667,0.13333333333333333,0.8,0.1,36,0.42666666666666664,Medium,0.5488888888888889,Medium,Needs Development,Higher Stability
36,Research & Development,Laboratory Technician,1,Early Career,1,1,0.0,0.0,3.0,0.0,0.2222222222222222,28,0.0,Low,0.1,Low,Adequate,Lower Stability
26,Research & Development,Research Scientist,1,Growth Stage,0,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,14,0.4666666666666667,Medium,0.6111111111111112,Medium,Adequate,Higher Stability
34,Sales,Sales Representative,0,Early Career,1,1,0.0,1.0,2.0,0.0,1.0,19,0.4,Medium,0.6333333333333333,Medium,Adequate,Lower Stability
28,Sales,Sales Representative,0,Early Career,1,1,0.0,0.0,5.0,0.0,1.0,22,0.0,Low,0.03333333333333335,Low,Adequate,Lower Stability
38,Research & Development,Research Scientist,0,Early Career,3,2,1.0,1.0,1.0,1.0,0.125,16,1.0,High,0.9666666666666668,High,Adequate,Higher Stability
50,Research & Development,Research Director,0,Mid Career,3,2,0.875,0.125,0.25,0.875,0.1724137931034483,55,0.5750000000000001,High,0.5166666666666667,Medium,Needs Development,Higher Stability
37,Research & Development,Healthcare Representative,0,Growth Stage,0,3,0.0,0.75,0.75,0.25,0.25,30,0.30000000000000004,Medium,0.55,Medium,Adequate,Lower Stability
40,Sales,Sales Executive,0,Mid Career,3,2,1.0,1.0,0.42857142857142855,0.7142857142857143,0.25,28,1.0,High,0.9857142857142858,High,Needs Development,Higher Stability
26,Research & Development,Research Scientist,0,Growth Stage,0,3,0.2,0.6,1.0,0.6,0.2,13,0.36,Medium,0.5266666666666666,Medium,Adequate,Lower Stability
46,Research & Development,Research Director,0,Early Career,3,2,1.0,1.0,0.0,1.0,0.21739130434782608,85,1.0,High,1.0,High,Needs Development,Higher Stability
54,Sales,Sales Executive,0,Mid Career,3,3,0.7777777777777778,0.4444444444444444,0.4444444444444444,0.0,0.23076923076923078,33,0.6444444444444445,High,0.6407407407407408,Medium,Needs Development,Lower Stability
56,Research & Development,Research Scientist,0,Growth Stage,0,3,0.0,0.8,0.8,0.6,0.05555555555555555,19,0.32000000000000006,Medium,0.5733333333333334,Medium,Adequate,Lower Stability
36,Research & Development,Manufacturing Director,0,Mid Career,2,0,0.5,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.2,33,0.5285714285714286,High,0.6309523809523809,Medium,Needs Development,Lower Stability
55,Research & Development,Manager,0,Mid Career,3,3,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.2222222222222222,0.12903225806451613,60,0.711111111111111,High,0.7777777777777777,High,Needs Development,Lower Stability
43,Sales,Sales Executive,0,Early Career,1,1,0.0,0.0,5.0,0.0,0.16666666666666666,39,0.0,Low,0.03333333333333335,Low,Adequate,Lower Stability
20,Sales,Sales Representative,1,Early Career,0,3,0.0,1.0,1.5,1.0,0.5,14,0.4,Medium,0.65,High,Adequate,Higher Stability
21,Research & Development,Laboratory Technician,1,Early Career,1,1,1.0,0.0,6.0,0.0,1.0,13,0.6,High,0.3,Low,Adequate,Lower Stability
46,Research & Development,Research Scientist,0,Senior Career,2,0,0.0625,0.8125,0.125,0.4375,0.10526315789473684,46,0.3625,Medium,0.6208333333333333,Medium,Needs Development,Lower Stability
51,Research & Development,Research Scientist,1,Mid Career,0,3,0.2,0.0,0.2,0.7,0.05555555555555555,12,0.12,Low,0.25333333333333335,Low,Needs Development,Higher Stability
28,Research & Development,Healthcare Representative,1,Mid Career,0,0,0.1,0.7,0.2,0.9,0.3,36,0.33999999999999997,Medium,0.5733333333333334,Medium,Needs Development,Higher Stability
26,Research & Development,Laboratory Technician,0,Growth Stage,0,3,0.2,0.6,0.4,0.6,0.16666666666666666,16,0.36,Medium,0.5466666666666666,Medium,Needs Development,Lower Stability
30,Research & Development,Manufacturing Director,0,Growth Stage,0,3,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.2857142857142857,30,0.13333333333333333,Low,0.3611111111111111,Low,Needs Development,Lower Stability
41,Research & Development,Research Scientist,0,Mid Career,0,0,0.0,0.6,0.3,0.8,0.1,13,0.24,Low,0.49,Medium,Needs Development,Higher Stability
38,Research & Development,Healthcare Representative,0,Senior Career,2,0,0.05263157894736842,0.47368421052631576,0.21052631578947367,0.47368421052631576,0.15,54,0.22105263157894736,Low,0.44561403508771935,Low,Needs Development,Lower Stability
40,Research & Development,Healthcare Representative,0,Mid Career,2,3,1.0,0.9090909090909091,0.5454545454545454,0.09090909090909091,0.21428571428571427,60,0.9636363636363636,High,0.9363636363636363,High,Adequate,Lower Stability
27,Research & Development,Laboratory Technician,0,Growth Stage,0,3,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.3333333333333333,19,0.4666666666666667,Medium,0.5888888888888889,Medium,Adequate,Higher Stability
55,Research & Development,Manufacturing Director,0,Growth Stage,0,3,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.13043478260869565,54,0.4666666666666667,Medium,0.5888888888888889,Medium,Adequate,Higher Stability
28,Research & Development,Research Scientist,0,Mid Career,0,0,0.125,0.875,0.5,0.875,0.2,26,0.42500000000000004,Medium,0.6583333333333334,High,Adequate,Higher Stability
44,Human Resources,Human Resources,1,Senior Career,2,0,0.15,0.3,0.05,0.3,0.125,42,0.21,Low,0.39333333333333337,Low,Needs Development,Lower Stability
33,Research & Development,Healthcare Representative,0,Growth Stage,0,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,45,0.4666666666666667,Medium,0.6111111111111112,Medium,Adequate,Higher Stability
35,Sales,Sales Executive,1,Mid Career,3,0,0.5,0.875,0.25,0.875,0.3333333333333333,66,0.65,High,0.7791666666666667,High,Needs Development,Higher Stability
33,Research & Development,Research Scientist,1,Mid Career,2,0,0.23076923076923078,0.5384615384615384,0.3076923076923077,0.6153846153846154,0.14285714285714285,44,0.35384615384615387,Medium,0.5282051282051282,Medium,Needs Development,Lower Stability
28,Research & Development,Laboratory Technician,0,Growth Stage,0,3,0.5,0.5,1.25,0.5,0.25,16,0.5,High,0.5583333333333333,Medium,Adequate,Lower Stability
34,Research & Development,Healthcare Representative,0,Growth Stage,0,3,0.0,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.2857142857142857,34,0.13333333333333333,Low,0.3611111111111111,Low,Needs Development,Higher Stability
37,Sales,Sales Executive,0,Early Career,1,1,0.0,0.0,5.0,0.0,0.25,28,0.0,Low,0.03333333333333335,Low,Adequate,Lower Stability
25,Research & Development,Laboratory Technician,1,Mid Career,3,0,0.7142857142857143,1.0,0.42857142857142855,0.8571428571428571,0.14285714285714285,15,0.8285714285714285,High,0.8999999999999999,High,Needs Development,Higher Stability
26,Research & Development,Laboratory Technician,1,Early Career,1,1,0.0,1.0,0.0,0.0,1.0,20,0.4,Medium,0.7,High,Needs Development,Lower Stability
33,Research & Development,Research Scientist,1,Early Career,3,2,1.0,1.0,0.0,1.0,0.2,20,1.0,High,1.0,High,Needs Development,Higher Stability
42,Research & Development,Manager,0,Senior Career,2,0,0.5909090909090909,0.2727272727272727,0.13636363636363635,0.3181818181818182,0.17391304347826086,68,0.4636363636363636,Medium,0.509090909090909,Medium,Needs Development,Lower Stability
28,Research & Development,Laboratory Technician,1,Early Career,1,1,0.0,0.0,2.0,0.0,1.0,15,0.0,Low,0.13333333333333336,Low,Adequate,Lower Stability
50,Sales,Sales Executive,1,Early Career,1,1,0.0,0.0,4.0,0.0,0.4,28,0.0,Low,0.06666666666666668,Low,Adequate,Lower Stability
33,Sales,Sales Executive,0,Growth Stage,0,3,0.0,0.6666666666666666,1.0,0.6666666666666666,0.5,34,0.26666666666666666,Low,0.5,Medium,Adequate,Higher Stability
34,Research & Development,Research Scientist,0,Early Career,1,1,0.0,0.0,2.0,0.0,0.16666666666666666,17,0.0,Low,0.13333333333333336,Low,Adequate,Lower Stability
48,Research & Development,Manager,0,Growth Stage,0,3,0.4,0.8,0.6,0.2,0.14814814814814814,88,0.56,High,0.7000000000000001,High,Adequate,Lower Stability
45,Sales,Sales Executive,0,Senior Career,2,0,0.26666666666666666,0.6666666666666666,0.13333333333333333,0.8,0.13333333333333333,26,0.42666666666666664,Medium,0.6088888888888889,Medium,Needs Development,Higher Stability
52,Research & Development,Healthcare Representative,0,Mid Career,0,3,0.5,0.75,0.5,0.0,0.16666666666666666,57,0.6000000000000001,High,0.7083333333333334,High,Adequate,Lower Stability
38,Sales,Sales Executive,0,Mid Career,0,0,0.25,0.875,0.25,0.875,0.3333333333333333,42,0.5,High,0.7041666666666666,High,Needs Development,Higher Stability
29,Research & Development,Research Scientist,0,Mid Career,0,0,0.14285714285714285,0.7142857142857143,0.14285714285714285,1.0,0.09090909090909091,22,0.37142857142857144,Medium,0.5952380952380952,Medium,Needs Development,Higher Stability
28,Research & Development,Manufacturing Director,0,Mid Career,0,0,0.1111111111111111,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.3,51,0.37777777777777777,Medium,0.6111111111111112,Medium,Needs Development,Higher Stability
46,Sales,Manager,0,Mid Career,2,0,0.3333333333333333,0.75,0.25,0.75,0.17391304347826086,48,0.5,High,0.6666666666666666,High,Needs Development,Higher Stability
38,Sales,Sales Executive,0,Early Career,1,1,0.0,0.0,2.0,0.0,0.3,48,0.0,Low,0.13333333333333336,Low,Adequate,Lower Stability
43,Research & Development,Manufacturing Director,0,Mid Career,0,3,0.0,0.875,0.125,0.125,0.16666666666666666,33,0.35000000000000003,Medium,0.6333333333333333,Medium,Needs Development,Lower Stability
39,Research & Development,Healthcare Representative,1,Senior Career,2,0,0.6111111111111112,0.3888888888888889,0.2222222222222222,0.2777777777777778,0.19047619047619047,44,0.5222222222222223,High,0.5703703703703704,Medium,Needs Development,Lower Stability
40,Research & Development,Research Director,0,Senior Career,2,0,0.2,0.35,0.1,0.45,0.23809523809523808,70,0.26,Low,0.43166666666666664,Low,Needs Development,Lower Stability
21,Research & Development,Research Scientist,0,Early Career,3,2,1.0,1.0,3.0,1.0,0.5,11,1.0,High,0.9,High,Adequate,Higher Stability
39,Research & Development,Laboratory Technician,0,Growth Stage,0,3,0.0,0.8,0.4,0.6,0.2222222222222222,30,0.32000000000000006,Medium,0.5866666666666667,Medium,Needs Development,Lower Stability
36,Research & Development,Manufacturing Director,0,Mid Career,0,0,0.0,0.8181818181818182,0.0,0.8181818181818182,0.1111111111111111,40,0.3272727272727273,Medium,0.6090909090909091,Medium,Needs Development,Higher Stability
31,Sales,Sales Representative,0,Early Career,3,2,1.0,1.0,2.0,1.0,0.3333333333333333,12,1.0,High,0.9333333333333333,High,Adequate,Higher Stability
28,Research & Development,Research Scientist,0,Growth Stage,0,3,0.0,0.6,0.4,0.8,0.16666666666666666,17,0.24,Low,0.4866666666666667,Low,Needs Development,Higher Stability
35,Sales,Sales Executive,0,Growth Stage,0,3,0.0,0.4,0.6,0.4,0.4,22,0.16000000000000003,Low,0.38,Low,Adequate,Lower Stability
49,Sales,Sales Executive,0,Mid Career,0,0,0.2222222222222222,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.18181818181818182,68,0.48888888888888893,High,0.7,High,Needs Development,Lower Stability
34,Research & Development,Manufacturing Director,0,Growth Stage,0,3,0.0,0.6666666666666666,1.0,0.6666666666666666,0.4,22,0.26666666666666666,Low,0.5,Medium,Adequate,Higher Stability
29,Research & Development,Research Scientist,0,Mid Career,0,3,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.125,14,0.37142857142857144,Medium,0.5904761904761905,Medium,Needs Development,Lower Stability
42,Research & Development,Laboratory Technician,0,Early Career,1,1,0.0,0.0,3.0,0.0,0.125,38,0.0,Low,0.1,Low,Adequate,Lower Stability
29,Research & Development,Manufacturing Director,0,Mid Career,0,3,0.1,0.7,0.2,0.2,0.2,30,0.33999999999999997,Medium,0.5733333333333334,Medium,Needs Development,Lower Stability
38,Human Resources,Human Resources,0,Mid Career,3,3,0.7142857142857143,0.8571428571428571,0.2857142857142857,0.0,0.14285714285714285,13,0.7714285714285714,High,0.8333333333333333,High,Needs Development,Lower Stability
28,Research & Development,Research Scientist,0,Growth Stage,0,3,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,14,0.13333333333333333,Low,0.34444444444444444,Low,Adequate,Higher Stability
18,Research & Development,Laboratory Technician,1,Early Career,1,1,0.0,0.0,0.0,0.0,1.0,12,0.0,Low,0.2,Low,Needs Development,Lower Stability
33,Sales,Sales Executive,1,Growth Stage,0,3,0.0,0.4,0.6,0.6,0.3333333333333333,34,0.16000000000000003,Low,0.38,Low,Adequate,Lower Stability
41,Research & Development,Laboratory Technician,0,Early Career,1,1,0.0,0.0,4.0,0.0,0.16666666666666666,11,0.0,Low,0.06666666666666668,Low,Adequate,Lower Stability
31,Research & Development,Laboratory Technician,1,Early Career,3,2,1.0,1.0,2.5,1.0,0.5,12,1.0,High,0.9166666666666667,High,Adequate,Higher Stability
37,Research & Development,Healthcare Representative,0,Growth Stage,0,3,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.2222222222222222,26,0.23333333333333334,Low,0.40555555555555556,Low,Needs Development,Lower Stability
27,Research & Development,Research Scientist,0,Growth Stage,0,3,0.5,0.5,0.0,0.5,0.25,13,0.5,High,0.6000000000000001,Medium,Needs Development,Lower Stability
34,Sales,Sales Executive,0,Growth Stage,0,3,0.16666666666666666,0.8333333333333334,0.5,0.5,0.3333333333333333,40,0.43333333333333335,Medium,0.65,High,Adequate,Lower Stability
35,Human Resources,Human Resources,0,Growth Stage,0,3,0.2,0.8,0.4,0.8,0.16666666666666666,17,0.44000000000000006,Medium,0.6466666666666667,High,Needs Development,Higher Stability
29,Sales,Sales Executive,1,Mid Career,2,0,0.2727272727272727,0.7272727272727273,0.2727272727272727,0.9090909090909091,0.2727272727272727,39,0.4545454545454546,Medium,0.6363636363636364,Medium,Needs Development,Higher Stability
40,Research & Development,Research Director,0,Senior Career,2,0,0.1111111111111111,0.3888888888888889,0.16666666666666666,0.7222222222222222,0.15,51,0.2222222222222222,Low,0.4222222222222222,Low,Needs Development,Higher Stability
42,Sales,Sales Executive,1,Senior Career,2,0,0.6190476190476191,0.42857142857142855,0.09523809523809523,0.6666666666666666,0.18181818181818182,48,0.5428571428571429,High,0.5968253968253969,Medium,Needs Development,Higher Stability
42,Sales,Sales Executive,0,Growth Stage,0,3,0.16666666666666666,0.6666666666666666,0.5,0.8333333333333334,0.2222222222222222,26,0.36666666666666664,Medium,0.5666666666666667,Medium,Adequate,Higher Stability
35,Research & Development,Laboratory Technician,0,Mid Career,0,3,0.125,0.0,0.25,0.875,0.1,12,0.075,Low,0.22916666666666669,Low,Needs Development,Higher Stability
24,Research & Development,Laboratory Technician,0,Growth Stage,0,3,0.25,0.75,0.5,0.5,0.16666666666666666,22,0.45000000000000007,Medium,0.6333333333333333,Medium,Adequate,Lower Stability
28,Research & Development,Laboratory Technician,1,Early Career,1,1,0.0,1.0,4.0,0.0,1.0,11,0.4,Medium,0.5666666666666667,Medium,Adequate,Lower Stability
26,Research & Development,Laboratory Technician,0,Mid Career,0,0,0.0,0.875,0.25,0.875,0.125,22,0.35000000000000003,Medium,0.6291666666666667,Medium,Needs Development,Higher Stability
30,Sales,Sales Executive,0,Mid Career,0,3,0.1,0.3,0.3,0.4,0.2,36,0.18,Low,0.37,Low,Needs Development,Lower Stability
40,Research & Development,Research Scientist,0,Early Career,1,1,0.0,1.0,3.0,0.0,0.125,26,0.4,Medium,0.6,Medium,Adequate,Lower Stability
35,Research & Development,Manufacturing Director,0,Mid Career,3,2,0.8571428571428571,1.0,0.2857142857142857,0.5714285714285714,0.2,54,0.9142857142857143,High,0.9476190476190476,High,Needs Development,Lower Stability
34,Research & Development,Healthcare Representative,0,Mid Career,2,0,0.3076923076923077,0.6923076923076923,0.23076923076923078,0.6923076923076923,0.14285714285714285,40,0.46153846153846156,Medium,0.6307692307692307,Medium,Needs Development,Higher Stability
35,Research & Development,Laboratory Technician,0,Early Career,3,2,1.0,1.0,1.0,1.0,0.5,13,1.0,High,0.9666666666666668,High,Adequate,Higher Stability
43,Sales,Sales Executive,1,Growth Stage,0,3,0.25,0.75,0.5,0.75,0.2857142857142857,26,0.45000000000000007,Medium,0.6333333333333333,Medium,Adequate,Higher Stability
32,Sales,Sales Representative,0,Early Career,1,1,0.0,0.0,3.0,0.0,1.0,12,0.0,Low,0.1,Low,Adequate,Lower Stability
56,Research & Development,Manager,0,Growth Stage,3,2,0.8,0.4,0.4,0.4,0.17857142857142858,65,0.64,High,0.6266666666666667,Medium,Needs Development,Lower Stability
29,Research & Development,Laboratory Technician,0,Mid Career,0,0,0.0,0.8,0.5,0.8,0.1,13,0.32000000000000006,Medium,0.5833333333333334,Medium,Adequate,Higher Stability
19,Research & Development,Research Scientist,0,Early Career,1,1,0.0,1.0,4.0,0.0,1.0,25,0.4,Medium,0.5666666666666667,Medium,Adequate,Lower Stability
45,Research & Development,Research Scientist,0,Growth Stage,0,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.14285714285714285,19,0.26666666666666666,Low,0.5111111111111111,Medium,Adequate,Higher Stability
37,Research & Development,Manufacturing Director,0,Mid Career,2,0,0.21428571428571427,0.5714285714285714,0.14285714285714285,0.7857142857142857,0.14285714285714285,26,0.3571428571428571,Medium,0.5452380952380952,Medium,Needs Development,Higher Stability
20,Research & Development,Laboratory Technician,0,Early Career,3,3,0.5,1.0,1.0,1.0,0.5,12,0.7,High,0.8166666666666667,High,Adequate,Higher Stability
